,equipment_id,station_id,station_name,serial_number,start_time,end_time,part_family,part_id
1167,5,4,2,2541,2024-03-27 16:09:40.111,2024-03-27 16:09:40.141,6,53458b45-151b-4269-a174-414403bdab14
1168,5,4,2,2541,2024-03-27 16:11:29.618,2024-03-27 16:11:29.641,6,c8431740-f544-42e9-aaf6-7847a2bd2061
1169,4,6,1,2541,2024-03-27 17:24:46.052,2024-03-27 17:24:46.053,6,93ada613-8fd0-41d3-860c-a065115765a7
1170,6,2,2,2541,2024-03-27 17:25:09.475,2024-03-27 17:25:09.523,6,45f754a6-c070-4eb7-a445-aa3b9604c91f
1171,6,2,2,2541,2024-03-27 17:26:44.124,2024-03-27 17:26:44.143,6,45f754a6-c070-4eb7-a445-aa3b9604c91f
1172,5,4,2,2541,2024-03-27 18:36:56.523,2024-03-27 18:36:56.543,6,dfe2951b-484c-45d7-86d3-51207d053690
1173,6,2,2,2541,2024-03-27 18:37:05.848,2024-03-27 18:37:05.868,6,dfe2951b-484c-45d7-86d3-51207d053690
1174,6,2,2,2541,2024-03-28 03:23:00.051,2024-03-28 03:23:00.073,6,67559cf5-02d7-4024-8421-ed68d363c400
1175,4,6,1,2541,2024-03-28 03:24:30.628,2024-03-28 03:24:30.629,6,5ccb7cb9-d5c9-4884-85ed-bb2df02d7234
1176,5,4,2,2541,2024-03-28 03:24:43.161,2024-03-28 03:24:43.186,6,6d9ffdec-a4fa-4d49-822b-4426f6ece407
1177,6,2,2,2541,2024-03-28 03:24:52.837,2024-03-28 03:24:52.856,6,67559cf5-02d7-4024-8421-ed68d363c400
1178,3,0,0,457,2024-03-28 03:35:13.595,2024-03-28 03:41:42.496,5,99d8da6c-14e0-4eec-ad5b-32e75cda5c10
1179,0,5,0,462,2024-03-28 02:57:04.955,2024-03-28 03:25:06.300,5,4ddb0488-7d8b-4963-bdee-3e3d4d14e675
1180,2,3,0,458,2024-03-28 03:21:26.509,2024-03-28 03:26:07.218,5,b5fba04d-edb6-4ab9-8e1b-a58557aa818a
1181,5,4,2,2541,2024-03-27 15:48:37.778,2024-03-27 15:48:37.799,6,a5be509b-f813-4b12-a9b1-b20953abec6c
1182,5,4,2,2541,2024-03-28 03:36:18.975,2024-03-28 03:36:19.000,6,e5e5f234-1445-47eb-aba3-02abd07b898b
1183,6,2,2,2541,2024-03-28 03:37:43.166,2024-03-28 03:37:43.193,6,e5e5f234-1445-47eb-aba3-02abd07b898b
1184,5,4,2,2541,2024-03-27 23:24:05.240,2024-03-27 23:24:05.260,6,07a70230-cd8d-4024-acd8-f599068893e3
1185,4,6,1,2541,2024-03-28 03:25:54.610,2024-03-28 03:25:54.610,6,5ccb7cb9-d5c9-4884-85ed-bb2df02d7234
1186,5,4,2,2541,2024-03-28 03:26:07.165,2024-03-28 03:26:07.185,6,6d9ffdec-a4fa-4d49-822b-4426f6ece407
1187,5,4,2,2541,2024-03-27 18:35:31.934,2024-03-27 18:35:31.958,6,f280193f-a98f-4819-9074-9e5b30726906
1188,5,4,2,2541,2024-03-27 18:36:56.523,2024-03-27 18:36:56.543,6,dfe2951b-484c-45d7-86d3-51207d053690
1189,6,2,2,2541,2024-03-27 18:36:49.469,2024-03-27 18:36:49.511,6,f280193f-a98f-4819-9074-9e5b30726906
1190,6,2,2,2541,2024-03-27 18:37:05.848,2024-03-27 18:37:05.868,6,dfe2951b-484c-45d7-86d3-51207d053690
1191,5,4,2,2541,2024-03-27 18:37:38.291,2024-03-27 18:37:38.333,6,1dc6f98f-7763-4606-8a9e-a96f1f03c5a0
1192,6,2,2,2541,2024-03-28 03:23:00.051,2024-03-28 03:23:00.073,6,67559cf5-02d7-4024-8421-ed68d363c400
1193,4,6,1,2541,2024-03-28 03:24:30.628,2024-03-28 03:24:30.629,6,5ccb7cb9-d5c9-4884-85ed-bb2df02d7234
1194,5,4,2,2541,2024-03-28 03:24:43.161,2024-03-28 03:24:43.186,6,6d9ffdec-a4fa-4d49-822b-4426f6ece407
1195,6,2,2,2541,2024-03-28 03:24:52.837,2024-03-28 03:24:52.856,6,67559cf5-02d7-4024-8421-ed68d363c400
1196,6,2,2,2541,2024-03-27 18:43:53.061,2024-03-27 18:43:53.086,6,1dc6f98f-7763-4606-8a9e-a96f1f03c5a0
1197,5,4,2,2541,2024-03-27 18:44:00.552,2024-03-27 18:44:00.577,6,027df814-0635-4e44-9b50-4481957cf64a
1198,5,4,2,2541,2024-03-27 15:48:37.778,2024-03-27 15:48:37.799,6,a5be509b-f813-4b12-a9b1-b20953abec6c
1199,4,6,1,2541,2024-03-27 18:48:35.055,2024-03-27 18:48:35.056,6,7a14e1db-e977-4414-96b3-fcc9fde24120
1200,5,4,2,2541,2024-03-27 19:51:51.803,2024-03-27 19:51:51.824,6,9bc6ef60-6f07-4e4c-8cb8-b530dd700b56
1201,6,2,2,2541,2024-03-27 19:52:01.265,2024-03-27 19:52:01.300,6,c8914398-9cbc-4434-9948-fa415fa0ff7a
1202,6,2,2,2541,2024-03-27 18:50:40.137,2024-03-27 18:50:40.156,6,027df814-0635-4e44-9b50-4481957cf64a
1203,5,4,2,2541,2024-03-27 18:50:47.547,2024-03-27 18:50:47.567,6,7a14e1db-e977-4414-96b3-fcc9fde24120
1204,6,2,2,2541,2024-03-27 18:52:36.963,2024-03-27 18:52:36.982,6,7a14e1db-e977-4414-96b3-fcc9fde24120
1205,5,4,2,2541,2024-03-27 15:48:37.778,2024-03-27 15:48:37.799,6,a5be509b-f813-4b12-a9b1-b20953abec6c
1206,5,4,2,2541,2024-03-27 18:36:56.523,2024-03-27 18:36:56.543,6,dfe2951b-484c-45d7-86d3-51207d053690
1207,6,2,2,2541,2024-03-27 18:37:05.848,2024-03-27 18:37:05.868,6,dfe2951b-484c-45d7-86d3-51207d053690
1208,5,4,2,2541,2024-03-27 23:24:05.240,2024-03-27 23:24:05.260,6,07a70230-cd8d-4024-acd8-f599068893e3
1209,6,2,2,2541,2024-03-28 03:23:00.051,2024-03-28 03:23:00.073,6,67559cf5-02d7-4024-8421-ed68d363c400
1210,4,6,1,2541,2024-03-28 03:24:30.628,2024-03-28 03:24:30.629,6,5ccb7cb9-d5c9-4884-85ed-bb2df02d7234
1211,5,4,2,2541,2024-03-28 03:24:43.161,2024-03-28 03:24:43.186,6,6d9ffdec-a4fa-4d49-822b-4426f6ece407
1212,6,2,2,2541,2024-03-28 03:24:52.837,2024-03-28 03:24:52.856,6,67559cf5-02d7-4024-8421-ed68d363c400
1213,5,4,2,2541,2024-03-27 23:24:05.240,2024-03-27 23:24:05.260,6,07a70230-cd8d-4024-acd8-f599068893e3
1214,5,4,2,2541,2024-03-27 18:35:31.934,2024-03-27 18:35:31.958,6,f280193f-a98f-4819-9074-9e5b30726906
1215,6,2,2,2541,2024-03-27 18:36:49.469,2024-03-27 18:36:49.511,6,f280193f-a98f-4819-9074-9e5b30726906
1216,5,4,2,2541,2024-03-27 18:37:38.291,2024-03-27 18:37:38.333,6,1dc6f98f-7763-4606-8a9e-a96f1f03c5a0
1217,6,2,2,2541,2024-03-27 18:43:53.061,2024-03-27 18:43:53.086,6,1dc6f98f-7763-4606-8a9e-a96f1f03c5a0
1218,5,4,2,2541,2024-03-27 18:44:00.552,2024-03-27 18:44:00.577,6,027df814-0635-4e44-9b50-4481957cf64a
1219,4,6,1,2541,2024-03-27 18:48:35.055,2024-03-27 18:48:35.056,6,7a14e1db-e977-4414-96b3-fcc9fde24120
1220,5,4,2,2541,2024-03-27 20:25:00.142,2024-03-27 20:25:00.173,6,89855535-6f47-4e91-a9b5-a406cf1e5b46
1221,6,2,2,2541,2024-03-27 18:50:40.137,2024-03-27 18:50:40.156,6,027df814-0635-4e44-9b50-4481957cf64a
1222,6,2,2,2541,2024-03-27 20:26:20.806,2024-03-27 20:26:20.842,6,89855535-6f47-4e91-a9b5-a406cf1e5b46
1223,5,4,2,2541,2024-03-27 18:50:47.547,2024-03-27 18:50:47.567,6,7a14e1db-e977-4414-96b3-fcc9fde24120
1224,6,2,2,2541,2024-03-27 18:52:36.963,2024-03-27 18:52:36.982,6,7a14e1db-e977-4414-96b3-fcc9fde24120
1225,5,4,2,2541,2024-03-27 20:46:31.450,2024-03-27 20:46:31.466,6,e487afe6-e2f0-4a1e-853c-fd492e73679f
1226,6,2,2,2541,2024-03-27 20:46:40.880,2024-03-27 20:46:40.900,6,e487afe6-e2f0-4a1e-853c-fd492e73679f
1227,5,4,2,2541,2024-03-28 04:02:28.269,2024-03-28 04:02:28.328,6,68421d3b-65b0-4073-8e17-9ba4cb184834
1228,4,6,1,2541,2024-03-27 23:00:30.497,2024-03-27 23:00:30.498,6,fc37ed21-432f-4e29-80f9-eb7835fc17cd
1229,5,4,2,2541,2024-03-27 23:00:43.059,2024-03-27 23:00:43.100,6,fc37ed21-432f-4e29-80f9-eb7835fc17cd
1230,6,2,2,2541,2024-03-27 23:01:22.438,2024-03-27 23:01:22.468,6,fc37ed21-432f-4e29-80f9-eb7835fc17cd
1231,6,2,2,2541,2024-03-27 23:05:06.077,2024-03-27 23:05:06.101,6,eeebc118-f222-4574-aab3-85749a8832c5
1232,5,4,2,2541,2024-03-27 19:51:51.803,2024-03-27 19:51:51.824,6,9bc6ef60-6f07-4e4c-8cb8-b530dd700b56
1233,6,2,2,2541,2024-03-27 19:52:01.265,2024-03-27 19:52:01.300,6,c8914398-9cbc-4434-9948-fa415fa0ff7a
1234,6,2,2,2541,2024-03-27 23:24:14.652,2024-03-27 23:24:14.670,6,07a70230-cd8d-4024-acd8-f599068893e3
1235,4,6,1,2541,2024-03-27 23:25:53.631,2024-03-27 23:25:53.634,6,c1454434-0fee-43d4-a9d0-85ee8c23bdef
1236,5,4,2,2541,2024-03-27 23:26:06.213,2024-03-27 23:26:06.236,6,fde2a41a-f891-431a-9123-76fb3244d396
1237,6,2,2,2541,2024-03-27 23:26:15.618,2024-03-27 23:26:15.642,6,909c2a16-9a48-4edb-ac5a-e6e1dd5d39e6
1238,5,4,2,2541,2024-03-27 19:51:51.803,2024-03-27 19:51:51.824,6,9bc6ef60-6f07-4e4c-8cb8-b530dd700b56
1239,6,2,2,2541,2024-03-27 19:52:01.265,2024-03-27 19:52:01.300,6,c8914398-9cbc-4434-9948-fa415fa0ff7a
1240,4,6,1,2541,2024-03-27 23:37:00.413,2024-03-27 23:37:00.415,6,a52b9d57-c877-426d-8e4d-63b46e7fca59
1241,5,4,2,2541,2024-03-27 23:37:13.009,2024-03-27 23:37:13.038,6,c1e93631-1835-447c-ace3-456327649048
1242,6,2,2,2541,2024-03-27 23:38:05.788,2024-03-27 23:38:05.812,6,9a72751e-12bb-494b-a322-6c7b8f4963e7
1243,5,4,2,2541,2024-03-27 20:25:00.142,2024-03-27 20:25:00.173,6,89855535-6f47-4e91-a9b5-a406cf1e5b46
1244,6,2,2,2541,2024-03-27 20:26:20.806,2024-03-27 20:26:20.842,6,89855535-6f47-4e91-a9b5-a406cf1e5b46
1245,5,4,2,271,2024-03-27 15:00:11.722,2024-03-27 15:01:28.721,0,31648d72-4292-482b-838e-d07c98bf33be
1246,5,4,2,2541,2024-03-27 20:46:31.450,2024-03-27 20:46:31.466,6,e487afe6-e2f0-4a1e-853c-fd492e73679f
1247,6,2,2,2541,2024-03-27 20:46:40.880,2024-03-27 20:46:40.900,6,e487afe6-e2f0-4a1e-853c-fd492e73679f
1248,5,4,2,271,2024-03-27 15:00:11.722,2024-03-27 15:01:28.721,0,31648d72-4292-482b-838e-d07c98bf33be
1249,6,2,2,2541,2024-03-28 00:01:43.954,2024-03-28 00:01:43.980,6,97f92ab4-817a-431a-9e2b-9d4f3a18f0f2
1250,5,4,2,2541,2024-03-27 20:25:00.142,2024-03-27 20:25:00.173,6,89855535-6f47-4e91-a9b5-a406cf1e5b46
1251,5,4,2,271,2024-03-27 15:00:11.722,2024-03-27 15:01:28.721,0,31648d72-4292-482b-838e-d07c98bf33be
1252,6,2,2,2541,2024-03-27 20:26:20.806,2024-03-27 20:26:20.842,6,89855535-6f47-4e91-a9b5-a406cf1e5b46
1253,5,4,2,2541,2024-03-27 23:57:28.880,2024-03-27 23:57:28.911,6,ea6457dd-9ce8-4910-8e48-2ff36cdce9e1
1254,6,2,2,2541,2024-03-27 23:58:45.077,2024-03-27 23:58:45.101,6,ea6457dd-9ce8-4910-8e48-2ff36cdce9e1
1255,5,4,2,2541,2024-03-27 23:59:20.909,2024-03-27 23:59:20.946,6,97f92ab4-817a-431a-9e2b-9d4f3a18f0f2
1256,5,4,2,2541,2024-03-27 20:46:31.450,2024-03-27 20:46:31.466,6,e487afe6-e2f0-4a1e-853c-fd492e73679f
1257,5,4,2,2541,2024-03-28 00:01:51.377,2024-03-28 00:01:51.396,6,21184c0c-646c-4241-bfa5-747237729624
1258,6,2,2,2541,2024-03-27 20:46:40.880,2024-03-27 20:46:40.900,6,e487afe6-e2f0-4a1e-853c-fd492e73679f
1259,6,2,2,2541,2024-03-28 00:03:47.825,2024-03-28 00:03:47.844,6,21184c0c-646c-4241-bfa5-747237729624
1260,5,4,2,2541,2024-03-28 00:03:54.665,2024-03-28 00:03:54.691,6,a214fa17-7ad6-4b55-ac91-ad0c541ef3c4
1261,6,2,2,2541,2024-03-28 00:05:12.045,2024-03-28 00:05:12.062,6,a214fa17-7ad6-4b55-ac91-ad0c541ef3c4
1262,5,4,2,2541,2024-03-28 00:05:19.361,2024-03-28 00:05:19.381,6,72c1d475-3dbe-4409-825c-261391165da5
1263,4,6,1,2541,2024-03-27 23:00:30.497,2024-03-27 23:00:30.498,6,fc37ed21-432f-4e29-80f9-eb7835fc17cd
1264,5,4,2,2541,2024-03-27 23:00:43.059,2024-03-27 23:00:43.100,6,fc37ed21-432f-4e29-80f9-eb7835fc17cd
1265,6,2,2,2541,2024-03-28 00:09:20.657,2024-03-28 00:09:20.677,6,72c1d475-3dbe-4409-825c-261391165da5
1266,5,4,2,2541,2024-03-28 00:09:33.541,2024-03-28 00:09:33.561,6,c8f84074-f92d-42b7-8e52-d374f75df9f2
1267,6,2,2,2541,2024-03-27 23:01:22.438,2024-03-27 23:01:22.468,6,fc37ed21-432f-4e29-80f9-eb7835fc17cd
1268,6,2,2,2541,2024-03-28 00:10:52.914,2024-03-28 00:10:52.959,6,c8f84074-f92d-42b7-8e52-d374f75df9f2
1269,6,2,2,2541,2024-03-27 23:05:06.077,2024-03-27 23:05:06.101,6,eeebc118-f222-4574-aab3-85749a8832c5
1270,4,6,1,2541,2024-03-27 23:00:30.497,2024-03-27 23:00:30.498,6,fc37ed21-432f-4e29-80f9-eb7835fc17cd
1271,5,4,2,2541,2024-03-27 23:00:43.059,2024-03-27 23:00:43.100,6,fc37ed21-432f-4e29-80f9-eb7835fc17cd
1272,6,2,2,2541,2024-03-27 23:01:22.438,2024-03-27 23:01:22.468,6,fc37ed21-432f-4e29-80f9-eb7835fc17cd
1273,6,2,2,2541,2024-03-27 23:05:06.077,2024-03-27 23:05:06.101,6,eeebc118-f222-4574-aab3-85749a8832c5
1274,5,4,2,2541,2024-03-27 16:09:40.111,2024-03-27 16:09:40.141,6,53458b45-151b-4269-a174-414403bdab14
1275,5,4,2,2541,2024-03-27 16:11:29.618,2024-03-27 16:11:29.641,6,c8431740-f544-42e9-aaf6-7847a2bd2061
1276,5,4,2,2541,2024-03-27 16:09:40.111,2024-03-27 16:09:40.141,6,53458b45-151b-4269-a174-414403bdab14
1277,6,2,2,2541,2024-03-27 23:24:14.652,2024-03-27 23:24:14.670,6,07a70230-cd8d-4024-acd8-f599068893e3
1278,5,4,2,2541,2024-03-27 16:11:29.618,2024-03-27 16:11:29.641,6,c8431740-f544-42e9-aaf6-7847a2bd2061
1279,4,6,1,2541,2024-03-27 23:25:53.631,2024-03-27 23:25:53.634,6,c1454434-0fee-43d4-a9d0-85ee8c23bdef
1280,5,4,2,2541,2024-03-27 23:26:06.213,2024-03-27 23:26:06.236,6,fde2a41a-f891-431a-9123-76fb3244d396
1281,6,2,2,2541,2024-03-27 23:26:15.618,2024-03-27 23:26:15.642,6,909c2a16-9a48-4edb-ac5a-e6e1dd5d39e6
1282,4,6,1,2541,2024-03-27 17:24:46.052,2024-03-27 17:24:46.053,6,93ada613-8fd0-41d3-860c-a065115765a7
1283,6,2,2,2541,2024-03-27 17:25:09.475,2024-03-27 17:25:09.523,6,45f754a6-c070-4eb7-a445-aa3b9604c91f
1284,6,2,2,2541,2024-03-27 17:26:44.124,2024-03-27 17:26:44.143,6,45f754a6-c070-4eb7-a445-aa3b9604c91f
1285,4,6,1,2541,2024-03-27 17:24:46.052,2024-03-27 17:24:46.053,6,93ada613-8fd0-41d3-860c-a065115765a7
1286,6,2,2,2541,2024-03-27 17:25:09.475,2024-03-27 17:25:09.523,6,45f754a6-c070-4eb7-a445-aa3b9604c91f
1287,6,2,2,2541,2024-03-27 23:24:14.652,2024-03-27 23:24:14.670,6,07a70230-cd8d-4024-acd8-f599068893e3
1288,4,6,1,2541,2024-03-27 23:25:53.631,2024-03-27 23:25:53.634,6,c1454434-0fee-43d4-a9d0-85ee8c23bdef
1289,5,4,2,2541,2024-03-27 23:26:06.213,2024-03-27 23:26:06.236,6,fde2a41a-f891-431a-9123-76fb3244d396
1290,6,2,2,2541,2024-03-27 23:26:15.618,2024-03-27 23:26:15.642,6,909c2a16-9a48-4edb-ac5a-e6e1dd5d39e6
1291,4,6,1,2541,2024-03-28 01:26:49.624,2024-03-28 01:26:49.624,6,a6b7b9de-c82d-4a69-86e2-b9a0b7c9d9f1
1292,6,2,2,2541,2024-03-27 17:26:44.124,2024-03-27 17:26:44.143,6,45f754a6-c070-4eb7-a445-aa3b9604c91f
1293,4,6,1,2541,2024-03-27 23:37:00.413,2024-03-27 23:37:00.415,6,a52b9d57-c877-426d-8e4d-63b46e7fca59
1294,5,4,2,2541,2024-03-27 23:37:13.009,2024-03-27 23:37:13.038,6,c1e93631-1835-447c-ace3-456327649048
1295,5,4,2,2541,2024-03-28 01:28:07.655,2024-03-28 01:28:07.674,6,642fe5a5-4926-4135-82b8-025f6606baa2
1296,4,6,1,2541,2024-03-28 01:29:01.815,2024-03-28 01:29:01.815,6,a6b7b9de-c82d-4a69-86e2-b9a0b7c9d9f1
1297,6,2,2,2541,2024-03-27 23:38:05.788,2024-03-27 23:38:05.812,6,9a72751e-12bb-494b-a322-6c7b8f4963e7
1298,6,2,2,2541,2024-03-28 01:29:32.892,2024-03-28 01:29:32.917,6,7862c0af-2195-4b03-b40d-88435baa955a
1299,5,4,2,2541,2024-03-28 01:29:40.355,2024-03-28 01:29:40.379,6,642fe5a5-4926-4135-82b8-025f6606baa2
1300,6,2,2,2541,2024-03-28 01:32:04.817,2024-03-28 01:32:04.834,6,7862c0af-2195-4b03-b40d-88435baa955a
1301,5,4,2,2541,2024-03-27 16:09:40.111,2024-03-27 16:09:40.141,6,53458b45-151b-4269-a174-414403bdab14
1302,4,6,1,2541,2024-03-27 23:37:00.413,2024-03-27 23:37:00.415,6,a52b9d57-c877-426d-8e4d-63b46e7fca59
1303,5,4,2,2541,2024-03-27 23:37:13.009,2024-03-27 23:37:13.038,6,c1e93631-1835-447c-ace3-456327649048
1304,6,2,2,2541,2024-03-27 23:38:05.788,2024-03-27 23:38:05.812,6,9a72751e-12bb-494b-a322-6c7b8f4963e7
1305,6,2,2,2541,2024-03-27 17:26:44.124,2024-03-27 17:26:44.143,6,45f754a6-c070-4eb7-a445-aa3b9604c91f
1306,6,2,2,2541,2024-03-28 00:01:43.954,2024-03-28 00:01:43.980,6,97f92ab4-817a-431a-9e2b-9d4f3a18f0f2
1307,6,2,2,2541,2024-03-28 02:10:22.590,2024-03-28 02:10:22.611,6,01db0647-7573-4d24-a2bf-9643d1cb8a7c
1308,6,2,2,2541,2024-03-28 00:01:43.954,2024-03-28 00:01:43.980,6,97f92ab4-817a-431a-9e2b-9d4f3a18f0f2
1309,5,4,2,2541,2024-03-27 16:11:29.618,2024-03-27 16:11:29.641,6,c8431740-f544-42e9-aaf6-7847a2bd2061
1310,5,4,2,2541,2024-03-27 23:57:28.880,2024-03-27 23:57:28.911,6,ea6457dd-9ce8-4910-8e48-2ff36cdce9e1
1311,6,2,2,2541,2024-03-27 23:58:45.077,2024-03-27 23:58:45.101,6,ea6457dd-9ce8-4910-8e48-2ff36cdce9e1
1312,5,4,2,2541,2024-03-27 23:59:20.909,2024-03-27 23:59:20.946,6,97f92ab4-817a-431a-9e2b-9d4f3a18f0f2
1313,5,4,2,2541,2024-03-28 00:01:51.377,2024-03-28 00:01:51.396,6,21184c0c-646c-4241-bfa5-747237729624
1314,5,4,2,2541,2024-03-27 23:57:28.880,2024-03-27 23:57:28.911,6,ea6457dd-9ce8-4910-8e48-2ff36cdce9e1
1315,6,2,2,2541,2024-03-27 23:58:45.077,2024-03-27 23:58:45.101,6,ea6457dd-9ce8-4910-8e48-2ff36cdce9e1
1316,5,4,2,2541,2024-03-27 23:59:20.909,2024-03-27 23:59:20.946,6,97f92ab4-817a-431a-9e2b-9d4f3a18f0f2
1317,6,2,2,2541,2024-03-28 00:03:47.825,2024-03-28 00:03:47.844,6,21184c0c-646c-4241-bfa5-747237729624
1318,5,4,2,2541,2024-03-28 00:01:51.377,2024-03-28 00:01:51.396,6,21184c0c-646c-4241-bfa5-747237729624
1319,5,4,2,2541,2024-03-28 00:03:54.665,2024-03-28 00:03:54.691,6,a214fa17-7ad6-4b55-ac91-ad0c541ef3c4
1320,6,2,2,2541,2024-03-28 00:05:12.045,2024-03-28 00:05:12.062,6,a214fa17-7ad6-4b55-ac91-ad0c541ef3c4
1321,6,2,2,2541,2024-03-28 00:03:47.825,2024-03-28 00:03:47.844,6,21184c0c-646c-4241-bfa5-747237729624
1322,5,4,2,2541,2024-03-28 00:03:54.665,2024-03-28 00:03:54.691,6,a214fa17-7ad6-4b55-ac91-ad0c541ef3c4
1323,5,4,2,2541,2024-03-28 00:05:19.361,2024-03-28 00:05:19.381,6,72c1d475-3dbe-4409-825c-261391165da5
1324,6,2,2,2541,2024-03-28 00:05:12.045,2024-03-28 00:05:12.062,6,a214fa17-7ad6-4b55-ac91-ad0c541ef3c4
1325,5,4,2,2541,2024-03-28 00:05:19.361,2024-03-28 00:05:19.381,6,72c1d475-3dbe-4409-825c-261391165da5
1326,6,2,2,2541,2024-03-28 00:09:20.657,2024-03-28 00:09:20.677,6,72c1d475-3dbe-4409-825c-261391165da5
1327,6,2,2,2541,2024-03-28 00:09:20.657,2024-03-28 00:09:20.677,6,72c1d475-3dbe-4409-825c-261391165da5
1328,5,4,2,2541,2024-03-28 00:09:33.541,2024-03-28 00:09:33.561,6,c8f84074-f92d-42b7-8e52-d374f75df9f2
1329,5,4,2,2541,2024-03-28 00:09:33.541,2024-03-28 00:09:33.561,6,c8f84074-f92d-42b7-8e52-d374f75df9f2
1330,6,2,2,2541,2024-03-28 00:10:52.914,2024-03-28 00:10:52.959,6,c8f84074-f92d-42b7-8e52-d374f75df9f2
1331,6,2,2,2541,2024-03-28 00:10:52.914,2024-03-28 00:10:52.959,6,c8f84074-f92d-42b7-8e52-d374f75df9f2
1332,4,6,1,2541,2024-03-28 02:51:12.537,2024-03-28 02:51:12.538,6,fda8497f-21da-4451-b4df-c723425a2a20
1333,5,4,2,2541,2024-03-28 02:51:25.290,2024-03-28 02:51:25.309,6,7a23c194-36ca-4a71-b898-8cbd6c47b1f7
1334,5,4,2,2541,2024-03-27 18:35:31.934,2024-03-27 18:35:31.958,6,f280193f-a98f-4819-9074-9e5b30726906
1335,6,2,2,2541,2024-03-28 02:51:55.447,2024-03-28 02:51:55.468,6,5a8e9719-26de-4a5f-ab0e-19105ca52bfb
1336,5,4,2,2541,2024-03-27 18:35:31.934,2024-03-27 18:35:31.958,6,f280193f-a98f-4819-9074-9e5b30726906
1337,6,2,2,2541,2024-03-27 18:36:49.469,2024-03-27 18:36:49.511,6,f280193f-a98f-4819-9074-9e5b30726906
1338,6,2,2,2541,2024-03-27 18:36:49.469,2024-03-27 18:36:49.511,6,f280193f-a98f-4819-9074-9e5b30726906
1339,5,4,2,2541,2024-03-27 18:37:38.291,2024-03-27 18:37:38.333,6,1dc6f98f-7763-4606-8a9e-a96f1f03c5a0
1340,5,4,2,2541,2024-03-27 18:37:38.291,2024-03-27 18:37:38.333,6,1dc6f98f-7763-4606-8a9e-a96f1f03c5a0
1341,4,6,1,2541,2024-03-27 17:24:46.052,2024-03-27 17:24:46.053,6,93ada613-8fd0-41d3-860c-a065115765a7
1342,6,2,2,2541,2024-03-27 18:43:53.061,2024-03-27 18:43:53.086,6,1dc6f98f-7763-4606-8a9e-a96f1f03c5a0
1343,5,4,2,2541,2024-03-27 18:44:00.552,2024-03-27 18:44:00.577,6,027df814-0635-4e44-9b50-4481957cf64a
1344,6,2,2,2541,2024-03-27 17:25:09.475,2024-03-27 17:25:09.523,6,45f754a6-c070-4eb7-a445-aa3b9604c91f
1345,4,6,1,2541,2024-03-27 18:48:35.055,2024-03-27 18:48:35.056,6,7a14e1db-e977-4414-96b3-fcc9fde24120
1346,6,2,2,2541,2024-03-27 18:43:53.061,2024-03-27 18:43:53.086,6,1dc6f98f-7763-4606-8a9e-a96f1f03c5a0
1347,6,2,2,2541,2024-03-27 18:50:40.137,2024-03-27 18:50:40.156,6,027df814-0635-4e44-9b50-4481957cf64a
1348,5,4,2,2541,2024-03-27 18:50:47.547,2024-03-27 18:50:47.567,6,7a14e1db-e977-4414-96b3-fcc9fde24120
1349,5,4,2,2541,2024-03-27 18:44:00.552,2024-03-27 18:44:00.577,6,027df814-0635-4e44-9b50-4481957cf64a
1350,6,2,2,2541,2024-03-27 18:52:36.963,2024-03-27 18:52:36.982,6,7a14e1db-e977-4414-96b3-fcc9fde24120
1351,4,6,1,2541,2024-03-27 18:48:35.055,2024-03-27 18:48:35.056,6,7a14e1db-e977-4414-96b3-fcc9fde24120
1352,4,6,1,2541,2024-03-28 03:22:37.626,2024-03-28 03:22:37.628,6,5ccb7cb9-d5c9-4884-85ed-bb2df02d7234
1353,5,4,2,2541,2024-03-28 03:22:50.152,2024-03-28 03:22:50.183,6,6d9ffdec-a4fa-4d49-822b-4426f6ece407
1354,6,2,2,2541,2024-03-27 18:50:40.137,2024-03-27 18:50:40.156,6,027df814-0635-4e44-9b50-4481957cf64a
1355,5,4,2,2541,2024-03-27 18:50:47.547,2024-03-27 18:50:47.567,6,7a14e1db-e977-4414-96b3-fcc9fde24120
1356,4,6,1,2541,2024-03-28 03:25:54.610,2024-03-28 03:25:54.610,6,5ccb7cb9-d5c9-4884-85ed-bb2df02d7234
1357,5,4,2,2541,2024-03-28 03:26:07.165,2024-03-28 03:26:07.185,6,6d9ffdec-a4fa-4d49-822b-4426f6ece407
1358,6,2,2,2541,2024-03-28 03:26:16.955,2024-03-28 03:26:16.973,6,67559cf5-02d7-4024-8421-ed68d363c400
1359,6,2,2,2541,2024-03-27 18:52:36.963,2024-03-27 18:52:36.982,6,7a14e1db-e977-4414-96b3-fcc9fde24120
1360,5,4,2,2541,2024-03-27 18:35:31.934,2024-03-27 18:35:31.958,6,f280193f-a98f-4819-9074-9e5b30726906
1361,6,2,2,2541,2024-03-27 18:36:49.469,2024-03-27 18:36:49.511,6,f280193f-a98f-4819-9074-9e5b30726906
1362,5,4,2,2541,2024-03-27 18:37:38.291,2024-03-27 18:37:38.333,6,1dc6f98f-7763-4606-8a9e-a96f1f03c5a0
1363,5,4,2,2541,2024-03-28 03:36:18.975,2024-03-28 03:36:19.000,6,e5e5f234-1445-47eb-aba3-02abd07b898b
1364,6,2,2,2541,2024-03-28 03:37:43.166,2024-03-28 03:37:43.193,6,e5e5f234-1445-47eb-aba3-02abd07b898b
